moneyness,iv,option_type,maturity_bucket
1.0852713178294573,0.266616765496928,call,short
1.0598031794095382,0.2611875170104439,call,short
1.0658545869813476,0.2928752654502718,call,short
1.0343553749538235,0.2900077478677704,call,short
1.0057471264367817,0.24637352219324593,call,short
1.0104655359076147,0.24230974176895662,call,short
0.9814230634419909,0.3245038440916511,call,short
1.1787819253438114,1.2642875731812133,call,short
1.1437285550895921,0.269502281552471,call,short
1.1498658489842852,0.30725139408809005,call,short
1.1627906976744187,0.30446334720022983,call,short
1.1355034065102196,0.3129953032612743,call,short
1.1419870574800153,0.3631372302120355,call,short
1.1082379017362394,0.3500806168920781,call,short
1.0775862068965518,0.35044589976492674,call,short
1.0826416456153014,0.3340789668288567,call,short
1.0515247108307044,0.39725951424118716,call,short
1.3359528487229861,2.081960944468953,call,short
1.2962256957682043,0.43823342512266805,call,short
1.303181295515523,0.48610233879402776,call,short
1.317829457364341,0.47686170567452313,call,short
1.2869038607115821,0.474904715771638,call,short
1.2942519984773506,0.4473249729080696,call,short
1.2560029553010712,0.401234704943781,call,short
1.221264367816092,0.4019849530314366,call,short
1.2269938650306749,0.4109740274786798,call,short
1.1917280056081319,0.46837237331478887,call,short
1.493123772102161,2.4512301669246366,call,short
1.4487228364468165,0.5979494250933653,call,short
1.4564967420467612,0.6276499046237576,call,short
1.4728682170542635,0.6353067347828392,call,short
1.4383043149129446,0.6262088420610027,call,short
1.446516939474686,0.6194071218249769,call,short
